id,original_title,tags
10133,Cypher,unsuspecting disenchanted man find working spy dangerous highstakes world corporate espionage Quickly getting way overhishead team mysterious femme fatale Thriller ScienceFiction Mystery doublelife undercover lie wife company industry femmefatale conspiracy espionage memoryloss corporatecrime dystopicfuture hiddenidentity disorder dishonesty powerrelations mindandsoul uncovertruth mysteriouscharacter JeremyNortham LucyLiu NigelBennett TimothyWebber DavidHewlett VincenzoNatali
21345,南京!南京!,City Life Death take place 1937 height Second SinoJapanese War Imperial Japanese Army captured thencapital Republic China Nanjing followed known Nanking Massacre Rape Nanking period several week wherein ten thousand Chinese soldier civilian killed Drama History War warcrimes massmurder warvictim sinojapanesewar massacre japanesearmy duringcreditsstinger imperialjapan LiuYe GaoYuanyuan HideoNakaizumi JohnPaisley BeverlyPeckous LuChuan
173931,兔侠传奇,order keep promise aging kung fu master Fu Rabbit must venture comfort kitchen team Penny kung fu prodigy heroic quest save kung fu academy Animation Family Action Adventure Comedy JonHeder TomArnold MichaelClarkeDuncan RebeccaBlack ClaireGeare LijunSun
61984,Space Battleship Yamato,2199 five year Gamilons began invasion Earth planet ravaged alien ' bomb remnant humanity fled underground escape irradiated surface One day former pilot Susumu Kodai discovers capsule sent planet Iscandar tell device remove radiation Earth 's surface Earth Defense Force rebuilds battleship Yamato new type propulsion system make 148000 light year trip Iscandar hope saving Earth Within one year radiation drive rest humanity extinction ScienceFiction HiroyukiIkeuchi TakuyaKimura MeisaKuroki ToshirōYanagiba TsutomuYamazaki TakashiYamazaki
50601,5 Days of War,American journalist cameraman caught combat zone first Russian airstrikes Georgia Rescuing Tatia young Georgian schoolteacher separated family attack two reporter agree help reunite family exchange serving interpreter three attempt escape safety witnessand documentthe devastation fullscale crossfire coldblooded murder innocent civilian War Drama journalist interpreter georgiaeurope warzone RupertFriend ValKilmer AndyGarcía DeanCain EmmanuelleChriqui RennyHarlin
26466,Triangle,story revolves around passenger yachting trip Atlantic Ocean who struck mysterious weather condition jump another ship experience greater havoc open sea Horror ocean florida autism key yacht ax ship ghostship murder timeloop maskedkiller blood storm throatslitting singlemother heavyrain axemurder caribbean attemptedstrangulation MelissaGeorge LiamHemsworth EmmaLung RachaelCarpani MichaelDorman ChristopherSmith
345003,10 Days in a Madhouse,Nellie Bly 23 yearold reporter Joseph Pulitzer go undercover notorious Blackwell 's Island woman 's insane asylum order expose corruption abuse murder Drama undercover insaneasylum reporter CarolineBarry ChristopherLambert KellyLeBrock JuliaChantrey AlexandraCallas TimothyHines
236751,Heaven is for Real,Heaven Real recount true story smalltown father must find courage conviction share son 's extraordinary lifechanging experience world Fouryearold Colton share detail amazing journey childlike innocence speaks matteroffactly thing happened birth thing possibly know Drama basedonnovel faith basedontrueevents GregKinnear KellyReilly ConnorCorum ThomasHadenChurch JonTedWynne RandallWallace
107,Snatch,second film British director Guy Ritchie Snatch tell obscure story similar first fastpaced crazy charactercolliding filled film “ Lock Stock Two Smoking Barrels ” two overlapping story one search stolen diamond boxing promoter who trouble psychotic gangster Thriller Crime gypsy bareknuckleboxing slang trailerpark pig sport receivingofstolengoods cockneyaccent diamond pikey JasonStatham BradPitt VinnieJones DennisFarina BeniciodelToro GuyRitchie
357837,Dancin' It's On,coming age Dance Film spirit Dirty Dancing Karate Kid High School Musical young girl Beverly Hills Jennifer visiting Father 's Panama City Beach Hotel Summer Break fall love Young Boy Ken work Dishwasher Even though different background share passion DANCE partner enter 2nd Annual Florida StateWide Dance Contest preparing contest Jennifer Ken must overcome scheming dance partner meddling father doubt love prevail Drama Romance dancing competition hotel florida danceteacher WitneyCarson ChehonWespiTschopp GaryDaniels DavidWinters JordanClark DavidWinters
8913,Pet Sematary,Dr Louis Creed 's family move country house dream discover pet cemetery back property cursed burial ground deep wood brings dead back life `` minor '' problem first family 's cat make return trip accident force heartbroken father contemplate unthinkable Drama Horror coffin pet funeral headinjury grief newneighbor petcemetery deadcat deathofpatient lossofpet deadlover mothersonrelationship hitbytruck ghost graverobbing indianburialground womandirector flashback burialground DaleMidkiff FredGwynne DeniseCrosby BradGreenquist MichaelLombard MaryLambert
13889,まあだだよ,film tell story professor Uehida Hyakkensama ( 18891971 ) Gotemba around forty university professor air raid left become writer live hut mood hardly changed change time Drama TatsuoMatsumura KyôkoKagawa HisashiIgawa GeorgeTokoro MasayukiYui AkiraKurosawa
18530,The Cry of the Owl,young woman becomes inexplicably attracted man stalking her boyfriend go missing stalker immediate suspect game jealousy betrayal turn deadly Drama suspense PaddyConsidine JuliaStiles CarolineDhavernas JamesGilbert KarlPruner JamieThraves
358451,三城记,former spy Chinese Nationalist Party fall opiumdealing widow China ravaged war revolution Drama History Romance womandirector LauChingWan TangWei QinHailu JingBoran MabelCheung
927,Gremlins,Billy Peltzer given strange adorable pet named Gizmo Christmas inadvertently break three important rule caring Mogwai unleashes horde mischievous gremlin small town Fantasy Horror Comedy holiday monster smalltown departmentstore barsandrestaurants humananimalrelationship pet sunlight chainsaw salesperson midnight fur banking puppet skunk kidsandfamily gremlin ymca ZachGalligan PhoebeCates HoytAxton PollyHolliday DickMiller JoeDante
11,Star Wars,Princess Leia captured held hostage evil Imperial force effort take galactic Empire Venturesome Luke Skywalker dashing captain Han Solo team together loveable robot duo R2D2 C3PO rescue beautiful princess restore peace justice Empire Adventure Action ScienceFiction android galaxy hermit deathstar lightsaber jedi rescuemission empire rebellion planet smuggler theforce spaceopera galacticwar stormtrooper totalitarianism MarkHamill HarrisonFord CarrieFisher PeterCushing AlecGuinness GeorgeLucas
291870,Dirty Grandpa,Jason Kelly one week away marrying bos 's ubercontrolling daughter putting fast track partnership law firm However straightlaced Jason tricked driving foulmouthed grandfather Dick Daytona spring break pending nuptials suddenly jeopardy riotous frat party bar fight epic night karaoke Dick quest live life fullest bring Jason along ride Comedy grandfathergrandsonrelationship grandfather roadtrip wedding retired pervert armygeneral sexcomedy ZacEfron RobertDeNiro JulianneHough AubreyPlaza DermotMulroney DanMazer
907,Doctor Zhivago,Doctor Zhivago filmed adapation Russian novel Boris Pasternak director David Lean international success today deemed classic Omar Sharif Julie Christie play two protagonist fact love yet current situation can not find way together Drama Romance War lovetriangle nurse suicideattempt lossoffamily worldwari russianrevolution1917 forbiddenlove stepparent daughter epic OmarSharif JulieChristie GeraldineChaplin RodSteiger AlecGuinness DavidLean
206563,Trash,Set Brazil three kid make discovery garbage dump soon find running cop trying right terrible wrong Adventure Crime Drama Thriller brazilian drama thriller RicksonTevez EduardoLuis GabrielWeinstein RooneyMara SeltonMello StephenDaldry
11887,High School Musical 3: Senior Year,almost graduation day high school senior Troy Gabriella Sharpay Chad Ryan Taylor ― thought heading separate direction leaving East High Wildcats thinking need something they 'll remember forever Together rest Wildcats stage spring musical reflecting hope fear future unforgettable experience growing together graduation approaching college plan question become dream romance friendship East High 's senior Wildcats ? Comedy Drama Family Music Romance musical music highschool comingofage teenager highschoolstudent duringcreditsstinger ZacEfron VanessaHudgens AshleyTisdale LucasGrabeel CorbinBleu KennyOrtega
45317,The Fighter,Fighter drama boxer `` Irish '' Micky Ward 's unlikely road world light welterweight title Rockylike rise shepherded halfbrother Dicky boxerturnedtrainer rebounded life nearly KO 'd drug crime Drama sport irishamerican documentarycrew lowellmassachusetts bluecollarworker churchbells documentaryfilmmaking boxershorts jumpingrope shadowboxing duringcreditsstinger MarkWahlberg ChristianBale AmyAdams MelissaLeo MickeyO'Keefe DavidORussell
12094,Jackass Number Two,Jackass Number Two compilation various stunt prank skit essentially plot Chris Pontius Johnny Knoxville SteveO Bam Margera whole crew return screen raise stake higher ever before Action Comedy Documentary wound disgust pain stunt stuntman stupidity bulle shocking JohnnyKnoxville BamMargera SteveO ChrisPontius RyanDunn JeffTremaine
10377,My Cousin Vinny,Two carefree pal traveling Alabama mistakenly arrested charged murder Fortunately one cousin who 's lawyer Vincent Gambini former auto mechanic Brooklyn passed bar exam sixth try arrives leatherclad girlfriend try first case real shock Deep South ! Comedy Drama prison southernusa suspicion cousin court lawyer wrongfularrest JoePesci RalphMacchio MarisaTomei MitchellWhitfield FredGwynne JonathanLynn
249164,If I Stay,Based Gayle Forman 's novel name `` If Stay '' story gifted classical musician Mia boyfriend Adam coming indierock star Torn two path life art relationship Mia forced make even starker choice life death caught fatal car accident family one snowy morning Oregon Drama coma musician teenagegirl caraccident teenager outofbodyexperience teendrama basedonyoungadultnovel ChloëGraceMoretz JamieBlackley LianaLiberato MireilleEnos StacyKeach RJCutler
256092,Drive Hard,former race car driver abducted mysterious thief forced wheelman crime put sight cop mob Action Comedy Crime ThomasJane JohnCusack ZoeVentoura DamienGarvey ChristopherMorris BrianTrenchardSmith
9942,Major League,Rachel Phelps inherits Cleveland Indians deceased husband determined move team warmer climate losing season make possible easy given misfit hired Rachel sure dream come true underestimate succeed ! Comedy baseball sport sabotage sombrero baseballfield hardhat professionalsports comicstrip hotdog shortsighted voodooritual thebiggame TomBerenger CharlieSheen CorbinBernsen MargaretWhitton JamesGammon DavidSWard
10748,St. Trinian's,beloved school threatened closure power fail raise proper fund girl scheme steal priceless painting use profit pull St Trinian 's red Comedy Family ScienceFiction solidarity snake exhibit musical shenanigan chaos receivingofstolengoods girls'boardingschool quizshow unorthodox debt principal anarchy groupoffriends duringcreditsstinger distillery TalulahRiley RupertEverett GemmaArterton ColinFirth LenaHeadey BarnabyThompson OliverParker
1817,Phone Booth,slick New York publicist pick ringing receiver phone booth told hang up he 'll killed little red light laser rifle sight proof caller kidding Thriller Drama terrorist phonebooth psychopath ColinFarrell KieferSutherland ForestWhitaker RadhaMitchell KatieHolmes JoelSchumacher
10229,A Walk to Remember,popular restless Landon Carter forced participate school drama production fall love Jamie Sullivan daughter town 's minister Jamie `` todo '' list life also big secret must keep Landon Drama Romance basedonnovel theatregroup northcarolina theatremilieu highschool cancer comingofage tragiclove teenager starcrossedlovers MandyMoore ShaneWest PeterCoyote DarylHannah LaurenGerman AdamShankman
687,Dead Man Walking,justice drama based true story man death row last day form strong relationship nun teach forgiveness give spirituality accompanies execution Susan Sarandon Oscar best female actress convincing portrayal Sister Helen Prejean Drama prison rape sociallydeprivedfamily penalty deathpenalty despair deathrow begnadigung therapist selfdiscovery prisoncell courtcase deathsentence doomedman sentence lethalinjection forgiveness charity mercypetition rageandhate unsociability rightandjustice court electricchair cowardliness SusanSarandon SeanPenn RobertProsky RaymondJBarry RLeeErmey TimRobbins
796,Cruel Intentions,Slaking thirst dangerous game Kathryn challenge stepbrother Sebastian deflower headmaster 's daughter summer end succeeds prize chance bed Kathryn loses Kathryn claim prized possession Drama Romance Thriller upperclass sexualobsession sex bet sadistic drugabuse brothersisterrelationship cynic cocaine virgin manipulation seduction loveletter privateschool innocence addiction love psychotherapy SarahMichelleGellar RyanPhillippe ReeseWitherspoon SelmaBlair LouiseFletcher RogerKumble
22804,Saw VI,Special Agent Strahm dead Detective Hoffman emerged unchallenged successor Jigsaw 's legacy However FBI draw closer Hoffman forced set game motion Jigsaw 's grand scheme finally understood Horror Mystery aftercreditsstinger TobinBell CostasMandylor BetsyRussell MarkRolston PeterOuterbridge KevinGreutert
10156,History of the World: Part I,uproarious version history prof nothing sacred even Roman Empire French Revolution Spanish Inquisition Comedy moses romanempire musical stoneage music juliuscaesar MelBrooks DomDeLuise MadelineKahn HarveyKorman ClorisLeachman MelBrooks
12837,The Secret Life of Bees,Set South Carolina 1964 tale Lily Owens 14 yearold girl haunted memory late mother escape lonely life troubled relationship father Lily flees Rosaleen caregiver friend South Carolina town hold secret mother 's past Adventure womandirector DakotaFanning QueenLatifah JenniferHudson SophieOkonedo AliciaKeys GinaPrinceBythewood
17708,Corky Romano,Corky Romano bumbling simpleton veterinarian youngest outcast son aging gangster named Pops Romano call upon Corky infiltrate local FBI retrieve destroy evidence used incriminate Pops racketeering charge Action Comedy Crime ChrisKattan VinessaShaw PeterFalk PeterBerg ChrisPenn RobPritts
13937,Raising Cain,neighborhood kid begin vanishing Jenny suspect child psychologist husband Carter may resuming deranged experiment father performed Carter young Now fall Jenny unravel mystery child disappear fear child 's safety Drama Horror Thriller Crime JohnLithgow LolitaDavidovich StevenBauer FrancesSternhagen GreggHenry BrianDePalma
28932,F.I.S.T.,Johnny Kovak join Teamsters tradeunion local chapter 1930s work way organization climb higher higher method become ruthless finally senator Madison start campaign find truth alleged connection Mob Drama Action SylvesterStallone RodSteiger PeterBoyle MelindaDillon DavidHuffman NormanJewison
31909,Invaders from Mars,remake classic 50 SF tale boy try stop invasion town alien take mind parent leastliked schoolteacher townspeople aid school nurse boy enlists aid US Marines ScienceFiction spaceinvasion remake alieninvasion KarenBlack HunterCarson TimothyBottoms LaraineNewman JamesKaren TobeHooper
167073,Brooklyn,1950s Ireland New York young Ellis Lacey choose two men two country Drama Romance lovetriangle basedonnovel homesickness vororte ship community marriage workingclass boardinghouse ireland brooklynnewyorkcity journey duallife irishimmigrant 1950s SaoirseRonan DomhnallGleeson EmoryCohen JimBroadbent JulieWalters JohnCrowley
3175,Barry Lyndon,Eighteenth Century small village Ireland Redmond Barry young farm boy love cousin Nora Brady Nora engages British Captain John Quin Barry challenge duel pistol win escape Dublin robbed road Without alternative Barry join British Army fight Seven Years War Drama Romance War palace britisharmy fencing epic debt ireland britishsoldier sevenyearswar nobility prussia RyanO'Neal MarisaBerenson HardyKrüger DianaKörner FrankMiddlemass StanleyKubrick
14369,Out Cold,Animal House meet Casablanca outrageous snowboarding comedy Rick Rambis friend time life Bull Mountain legendary Papa Muntz ' son decides sell mountain sleazy land developer John Majors staff fired turning Bull Mountain 'Yuppieville ' Comedy manager alcohol race mountain gondola snowboarding airplane father sport prank alaska malefemalerelationship drughumor hottub skiresort JasonLondon LeeMajors ZachGalifianakis VictoriaSilvstedt DavidKoechner BrendanMalloy EmmettMalloy
16888,The Ladies Man,salacious language latenight radio adviceshow host Leon Phelps along sweet loyal producer Julie fired Chicago gig Leon get letter former lover promising life wealth know is Leon find secret sugarmama ? Julie ? Comedy femalenudity tattoo radio cheatonhusband eatingcontest TimMeadows KarynParsons BillyDeeWilliams JohnWitherspoon JillTalley ReginaldHudlin
121826,Quartet,directorial debut Dustin Hoffman Quartet highdrama comedy temperamental diva old grudge passion pride romance Rigoletto home retired musician annual concert celebrate Verdi 's birthday disrupted arrival Jean eternal diva former wife one resident Expect poignancy plenty laugh Drama Comedy Romance musician concert retired MaggieSmith TomCourtenay BillyConnolly PaulineCollins MichaelGambon DustinHoffman
10646,Tomcats,College buddy chip promise group 's last unmarried man collect cash pot Seven year later kitty worth $ 500000 money Michael need pay gambling debt Problem is single guy hopeless womanizer ! Comedy Romance compulsivegambling roulette stagnight groupoffriends JerryO'Connell ShannonElizabeth JakeBusey HoratioSanz BernieCasey GregoryPoirier
12149,Frailty,man confesses FBI agent family 's story religious fanatic father 's vision lead series murder destroy supposed `` demon '' Drama Thriller Crime angel sheriff lossofmother 1970s texas dream rosegarden grave ax insanity murder mechanic vision serialkiller punishment demon fbiagent glove religiousfanatic remorse flashback forcedtokill BillPaxton MatthewMcConaughey PowersBoothe MattO'Leary JeremySumpter BillPaxton
304357,Woman in Gold,Maria Altmann octogenarian Jewish refugee take Austrian government recover world famous painting aunt plundered Nazis World War II belief rightfully belongs family regain rightfully hers also obtain measure justice death destruction massive art theft perpetrated Nazis Drama nazi basedontruestory art stolenpainting HelenMirren RyanReynolds TatianaMaslany KatieHolmes MaxIrons SimonCurtis
11184,Kinsey,Kinsey portrait researcher Alfred Kinsey driven uncover private secret nation begin Kinsey scientific endeavor soon take intensely personal relevance ultimately becoming unexpected journey mystery human behavior Drama freelove sex sexuality indiana professor research interview biography marriage criticismandblame homosexuality morality student taboo teaching indianauniversity sexologist LiamNeeson LauraLinney ChrisO'Donnell PeterSarsgaard TimothyHutton BillCondon
766,Army of Darkness,man accidentally transported 1300 AD must battle army dead retrieve Necronomicon return home Fantasy Horror Comedy prophecy witch swordplay supermarket castle catapult chainsaw timeframe skeleton pit windmill incantation timetravel undead knight zombie middleages goodandbad necronomicon doppelganger BruceCampbell EmbethDavidtz MarcusGilbert IanAbercrombie RichardGrove SamRaimi
20009,Slackers,Dave Sam Jeff graduate Holden University honor lying cheating scheming three roommate proudly scammed way last four year college now final exam bigmenoncampus busted unlikely dude school Selfdubbed Cool Ethan ambitious nerd bad crush enters life one day everything begin unravel Comedy Romance malenudity drugabuse jobinterview eavesdropping fall comedy troll cheatingwife backpack spongebath repairman JasonSegel DevonSawa JasonSchwartzman JaimeKing CameronDiaz DeweyNicks
1587,What's Eating Gilbert Grape,Gilbert care brother Arnie obese mother get way love walk life Romance Drama brotherbrotherrelationship mentallydisabled iowa widow dysfunctionalfamily independentfilm JohnnyDepp LeonardoDiCaprio JulietteLewis DarleneCates MarySteenburgen LasseHallström
30973,The Visual Bible: The Gospel of John,word word depiction life Jesus Christ Good News Translation Bible recorded Gospel John Drama History miracle jesuschrist lastsupper bible christian god sermononthemount ChristopherPlummer HenryIanCusick StuartBunce DanielKash StephenRussell PhilipSaville
11109,Vera Drake,Abortionist Vera Drake find belief practice clash more 1950s Britain conflict lead tragedy family Crime Drama england motherrole women'sprison police neighbor pregnant femaleprotagonist miscarriage tailor fingerprinting unwantedpregnancy 1950s ImeldaStaunton SallyHawkins RichardGraham EddieMarsan AnnaKeaveney MikeLeigh
9027,The Guru,Bored Bollywood movie fascinated Hollywood counterpart youth Ram dream become singer actor America country dream made encouraged Americanbased close friend Vijay Rao come visit brag driving Mercedes living penthouse Comedy Romance sex indianlead dancingmaster newlove pornactor guru wedding sexcomedy womandirector JimiMistry HeatherGraham MarisaTomei MichaelMcKean DashMihok DaisyvonScherlerMayer
63020,The Perez Family,midst Mariel boat lift hurried exodus refugee Cuba going America immigration clerk accidentally presumes dissident Juan Raul Perez Dorita Evita Perez married United last name mutual resolve emigrate Dorita Juan agree play along get complicated two begin falling Juan reunites wife Carmela seen decade Comedy Drama Romance immigration independentfilm womandirector politicalprisoner cubanrefugees MarisaTomei AlfredMolina AnjelicaHuston ChazzPalminteri TriniAlvarado MiraNair
86829,Inside Llewyn Davis,Greenwich Village early 1960s gifted volatile folk musician Llewyn Davis struggle money relationship uncertain future following suicide singing partner Drama Music folkmusic performance aspiringsinger newyorkcity recording merchantmarine 1960s OscarIsaac CareyMulligan JustinTimberlake JerryGrayson RobinBartlett JoelCoen EthanCoen
11065,O,Hot young star hip driving soundtrack plus provocative tale jealousy betrayal combine create controversial modernday version Shakespeare 's classic `` Othello '' Odin James ( Mekhi Phifer ) school 's star basketball player future NBA hopeful Even though he 's black student elite Palmetto Grove Academy Drama Romance Thriller sex jealousy girlfriend highschool columbine highschoolsports friend drug xenophobia MekhiPhifer JoshHartnett AndrewKeegan JuliaStiles MartinSheen TimBlakeNelson
13888,Return to the Blue Lagoon,sequel 1980 classic two child stranded beautiful island South Pacific adult guide them two make simple life together eventually become tanned teenager love Drama Adventure Romance island marooned pacificisland teenager desertedisland tropicalisland MillaJovovich BrianKrause LisaPelikan CourtneyBarilla GaretteRatliffHenson WilliamAGraham
42345,The Molly Maguires,Life rough coal mine 1876 Pennsylvania secret group Irish emigrant miner known Molly Maguires fight cruelty mining company sabotage murder detective also Irish emigrant hired infiltrate group report member side sympathy lie ? Drama History pennsylvania miner coalmining coalmine pennsylvaniacoalminer SeanConnery SamanthaEggar RichardHarris FrankFinlay AnthonyZerbe MartinRitt
13994,Romance & Cigarettes,Downanddirty musical love story set world working class Nick ironworker build repair bridge He 's married Kitty dressmaker strong gentle woman three daughter carrying torrid affair redheaded woman named Tula Nick basically good hardworking man driven forward blinded urge Comedy Music Romance infidelity lover workingclass newyorkcity JamesGandolfini SusanSarandon KateWinslet SteveBuscemi MandyMoore JohnTurturro
1590,Copying Beethoven,fictionalised exploration Beethoven 's life final day working Ninth Symphony 1824 Beethoven racing finish new symphony However year since last success plagued deafness loneliness personal trauma copyist urgently needed help composer fictional character introduced form young conservatory student aspiring composer named Anna Holtz mercurial Beethoven skeptical woman might become involved masterpiece slowly come trust Anna 's assistance end becomes quite fond her time piece performed presence life absolute necessity deep understanding work even corrects mistake made passionate personality open door private world Drama beethoven womandirector EdHarris DianeKruger MatthewGoode PhyllidaLaw RalphRiach AgnieszkaHolland
62728,Brighton Rock,Charts headlong fall Pinkie razorwielding disadvantaged teenager religious death wish Drama Thriller Crime waitress riot gangwar nightmare prayer revenge gang brighton violence record AndySerkis HelenMirren JohnHurt SamRiley AndreaRiseborough RowanJoffe
11917,Saw V,Detective Hoffman seemingly last person alive carry Jigsaw legacy secret threatened must go hunt eliminate loose end Horror Thriller Crime bloodsplatter serialkiller pigmask nazi jigsaw swastikatattoo TobinBell CostasMandylor ScottPatterson BetsyRussell MarkRolston DavidHackl
45138,Gli intoccabili,serving 12 year behind bar armed robbery tough guy Hank McCain find pawn ruthless mob runt 's rebellion high level don McCain discovers he 's betrayed abandoned new employer retaliates high stake Las Vegas casino heist erupts allout war street Los Angeles San Francisco New York blood lust wedding vow come McCain moneyor machine gun Drama Action Thriller Crime Foreign mobster JohnCassavetes BrittEkland PeterFalk GabrieleFerzetti MargheritaGuzzinati GiulianoMontaldo
80271,LOL,world connected YouTube iTunes Facebook Lola friend navigate peer pressure high school romance friendship dodging sometimes overbearing confused parent Lola 's mom Anne `` accidentally '' read teenage daughter 's racy journal realizes wide communication gap grown Drama Comedy Romance comingofage motherdaughterrelationship teenmovie teenager basedonfilm workingmom womandirector MileyCyrus DemiMoore DouglasBooth AshleyGreene AshleyHinshaw LisaAzuelos
4657,Jindabyne,Stewart Kane Irishman living Australian town Jindabyne fishing trip isolated hill country three men discover body murdered girl river Rather return town immediately continue fishing report gruesome find day later story murder marriage film thing haunt u Crime Drama Mystery Thriller smalltown fishing malefriendship australia marriagecrisis marriage friendship murder australianaborigine aboriginal aborigine LauraLinney GabrielByrne DeborraLeeFurness JohnHoward LeahPurcell RayLawrence
14395,कभी अलविदा ना कहना,Dev Maya married different people Settled life domestic ritual convinced happy respective relationship still yearn something deeper meaningful precisely find other Drama Romance adultery extramaritalaffair ShahRukhKhan RaniMukerji PreityZinta AbhishekBachchan AmitabhBachchan KaranJohar
24137,An Ideal Husband,Sir Robert Chiltern successful Government minister welloff loving wife threatened Mrs Cheveley appears London damning evidence past misdeed Sir Robert turn help friend Lord Goring apparently idle philanderer despair father Goring know lady old and him take whole thing pretty seriously Drama Comedy Romance CateBlanchett MinnieDriver RupertEverett JulianneMoore JeremyNortham OliverParker
190847,The Last Days on Mars,last day first manned mission Mars crew member Tantalus Base belief made astounding discovery fossilized evidence bacterial life Unwilling let relief crew claim glory disobeys order pack go unauthorized expedition collect sample routine excavation turn disaster porous ground collapse fall deep crevice near certain death devastated colleague attempt recover body However another vanishes start suspect lifeform discovered without danger ScienceFiction Thriller Horror mar sciencefiction zombie LievSchreiber RomolaGarai EliasKoteas OliviaWilliams JohnnyHarris RuairiRobinson
11056,Darkness,teenage girl move remote countryside house family discover gloomy new home horrifying past threatens destroy family Horror lossofchild solareclipse hauntedhouse family psychopathy AnnaPaquin LenaOlin IainGlen GiancarloGiannini FeleMartínez JaumeBalagueró
62,2001: A Space Odyssey,Humanity find mysterious object buried beneath lunar surface set find origin help HAL 9000 world 's advanced super computer ScienceFiction Mystery Adventure moon jupiter artificialintelligence manvsmachine technology supercomputer humanbeing spacetravel spacemission moonbase astronaut evolution monolith spacestation KeirDullea GaryLockwood WilliamSylvester DouglasRain DanielRichter StanleyKubrick
601,E.T. the Extra-Terrestrial,gentle alien becomes stranded Earth discovered befriended young boy named Elliott Bringing extraterrestrial suburban California house Elliott introduces ET alien dubbed brother little sister Gertie child decide keep existence secret Soon however ET fall ill resulting government intervention dire situation Elliott alien ScienceFiction Adventure Family Fantasy farewell homesickness nasa extraterrestrialtechnology operation spacemarine lossoffather hidingplace ridingabicycle flyingsaucer prosecution halloween flowerpot finger single HenryThomas DrewBarrymore RobertMacNaughton DeeWallace PeterCoyote StevenSpielberg
13067,In the Land of Women,bad breakup girlfriend leaf heartbroken Carter Webb move Michigan take care ailing grandmother there get mixed life mother daughter live across street Romance Comedy Drama infidelity party love cancer neighbor writer teenager illness flashback actress MegRyan KristenStewart AdamBrody JoBethWilliams OlympiaDukakis JonKasdan
25379,The Blue Butterfly,Based true story Blue Butterfly tell story terminally ill 10yearold boy whose dream catch beautiful butterfly Earth mythic elusive Blue Morpho mother persuades renowned entomologist take trip jungle search butterfly leading adventure transform life Adventure Drama Family rain butterfly rainforest womandirector insect insectarium MarcDonato PascaleBussières WilliamHurt RaoulMaxTrujillo SteveAdams LéaPool
88641,There Goes My Baby,group high school senior meet summer 1965 struggle choice make Drama Comedy DermotMulroney RickySchroder KelliWilliams NoahWyle LucyDeakins FloydMutrux
58051,Housefull,Believing jinx bringing bad luck upon others man attempt find true love end complicated relationship Drama Comedy Romance Foreign AkshayKumar RiteshDeshmukh DeepikaPadukone LaraDutta JiahKhan SajidKhan
14877,September Dawn,story set Mountain Meadows Massacre film based upon tragedy occurred Utah 1857 group settler traveling wagon murdered native Mormons together 140 soul men woman child taken Drama Action History Western Romance JonVoight TamaraHope TrentFord LolitaDavidovich DeanCain ChristopherCain
96399,For Greater Glory - The True Story of Cristiada,chronicle Cristeros War ( 19261929 ) touched rebellion Mexican government 's attempt secularize country History Drama duringcreditsstinger EvaLongoria AndyGarcía OscarIsaac PeterO'Toole RubénBlades DeanWright
304410,La Famille Bélier,whole Bélier family deaf except sixteen year old Paula important translator parent ' day day life especially come matter concerning family farm music teacher discovers fantastic singing voice get opportunity enter big Radio France contest whole family 's future set big change Comedy Drama Music deafness music comingofage teenagegirl singing family signlanguage LouaneEmera KarinViard FrançoisDamiens EricElmosnino RoxaneDuran EricLartigau
489,Good Will Hunting,Hunting geniuslevel IQ chooses work janitor MIT solves difficult graduatelevel math problem talent discovered Professor Gerald Lambeau decides help misguided youth reach potential arrested attacking police officer Professor Lambeau make deal get leniency get treatment therapist Sean Maguire Drama baseball boston professor mit harvarduniversity ambition mathematics genius love friend janitor irish psychologist university courtroom flashback prodigy RobinWilliams MattDamon BenAffleck StellanSkarsgård MinnieDriver GusVanSant
373314,Misconduct,ambitious lawyer find caught power struggle corrupt pharmaceutical executive firm senior partner case take deadly turn must race uncover truth loses everything Drama Thriller JoshDuhamel AliceEve MalinÅkerman LeeByunghun JuliaStiles ShintaroShimosawa
214,Saw III,Jigsaw disappeared Along new apprentice Amanda puppetmaster behind cruel intricate game terrified community baffled police eluded capture vanished city detective scramble locate him Doctor Lynn Denlon Jeff Reinhart unaware become latest pawn vicious chessboard Horror Thriller Crime braintumor nudity suffocation mutilation severedfoot famoustheme shotintheface TobinBell ShawneeSmith AngusMacfadyen BaharSoomekh DinaMeyer DarrenLynnBousman
10890,Stripes,John Winger indolent sad sack 30 impulsively join US Army losing job girlfriend apartment Action Comedy date exgirlfriend usarmy militaryspoof BillMurray HaroldRamis WarrenOates PJSoles SeanYoung IvanReitman
1588,Bring It On,Toro cheerleading squad Rancho Carne High School San Diego got spirit spunk sas killer routine that 's sure land national championship trophy sixth year row newlyelected team captain Toros ' road total cheer glory take shady turn discovers perfectlychoreographed routine fact stolen Comedy cheerleader sport highschool teenagegirl cheerleading cheeringcrowd duringcreditsstinger KirstenDunst JesseBradford ElizaDushku GabrielleUnion HuntleyRitter PeytonReed
316727,The Purge: Election Year,Two year choosing kill man killed son former police sergeant Leo Barnes become head security Senator Charlene Roan front runner next Presidential election due vow eliminate Purge night final Purge betrayal within government force Barnes Roan onto street must fight survive night Action Horror Thriller dystopia sequel legalizedmurder ElizabethMitchell FrankGrillo MykeltiWilliamson EdwinHodge RaymondJBarry JamesDeMonaco
